redshift log_likelihood
2.4038451276019877 -0.5274316522928794
2.400442983829785 -0.5242232038843628
2.3970442405008443 -0.522061708759929
2.393648894216427 -0.5169312883669479
2.390256941581193 -0.5192627699170261
2.3868683792031824 -0.5359024872572815
2.383483203693828 -0.5419879458532268
2.380101411667959 -0.5617587318137643
2.3767229997437895 -0.5589106090721505
2.3733479645429005 -0.5477563521727148
2.369976302690252 -0.5553551137758758
2.3666080108141863 -0.5603922366679045
2.363243085546418 -0.5548596919273899
2.3598815235220165 -0.550648795570651
2.3565233213794117 -0.55024502678793
2.353168475760408 -0.5379928599146281
2.349816983310166 -0.5276487751440849
2.346468840677186 -0.5116883201665273
2.3431240445133197 -0.5105234943828036
2.3397825914737767 -0.5055352590992648
2.3364444782171088 -0.5324594208195882
2.333109701405198 -0.5442034382945757
2.3297782577032593 -0.5354817726297062
2.3264501437798564 -0.5465284853565372
2.323125356306881 -0.5586123878526597
2.319803891959538 -0.5412535048317431
2.3164857474163583 -0.5399159435120994
2.3131709193592025 -0.5447822469704549
2.3098594044732472 -0.5298074952470319
2.306551199446973 -0.5193954626468872
2.3032463009721673 -0.5273710718500628
2.299944705743938 -0.5385869229567998
2.296646410460695 -0.5464470382308202
2.2933514118241387 -0.5296860860243191
2.290059706539261 -0.515870046199745
2.286771291314365 -0.5062593343143101
2.28348616286104 -0.5008263867893371
2.280204317894151 -0.48821300025084285
2.276925753131848 -0.5013106988539039
2.2736504652955705 -0.5311404577664043
2.2703784511100378 -0.5349258472032458
2.267109707303228 -0.5273441617489262
2.2638442306063924 -0.5227982022766531
2.2605820177540594 -0.5457332627116958
2.2573230654840217 -0.5501718206449199
2.2540673705373204 -0.5556673666304395
2.2508149296582554 -0.5156411076915939
2.2475657395943913 -0.5023493234193575
2.244319797096543 -0.5411779588270477
2.2410770989187614 -0.5357137710653296
2.2378376418183437 -0.5458472154346133
2.2346014225558375 -0.5268505396641188
2.2313684378950294 -0.5223161532985656
2.228138684602928 -0.5303093472862617
2.224912159449775 -0.5500577715041891
2.2216888592090505 -0.5472783513022481
2.2184687806574583 -0.545020981769086
2.2152519205749157 -0.543032875240842
2.2120382757445562 -0.5446004123177041
2.208827842952739 -0.5556334881296398
2.205620618989039 -0.5280582510174194
2.2024166006462242 -0.5331619303643294
2.199215784720272 -0.571076895780083
2.196018168010371 -0.5392623448435865
2.19282374731891 -0.5576346199003084
2.1896325194514623 -0.5478199704785467
2.1864444812167942 -0.5640069138623405
2.183259629426872 -0.5640253840152255
2.1800779608968512 -0.564977623708581
2.176899472445056 -0.5870028136431183
2.1737241608929923 -0.5363120971296613
2.1705520230653543 -0.538339976653371
2.1673830557900087 -0.5520428253553464
2.1642172558979835 -0.5592030738995181
2.1610546202234717 -0.5629253697988186
2.157895145603844 -0.5795044192528511
2.1547388288796303 -0.5581513055526257
2.1515856668945084 -0.555243036550845
2.14843565649531 -0.5446857269469774
2.145288794532031 -0.5429172460444678
2.142145077857814 -0.5564185785397476
2.1390045033289375 -0.5637344859899086
