# CSP logarithmically sampled (velscale=50.0)
# Wavelength, SSP_logage_04.00_z_0.0018, SSP_logage_07.50_z_0.0018, SSP_logage_09.00_z_0.0018, SSP_logage_04.00_z_0.0178, SSP_logage_07.50_z_0.0178, SSP_logage_09.00_z_0.0178
4.809879858118524680e+03 1.003414671868085861e-02 2.419250784441828728e-03 4.072179726790636778e-04 9.818948805332183838e-03 2.228482859209179878e-03 3.243215905968099833e-04
4.810682126630096718e+03 1.002467796206474304e-02 2.422748832032084465e-03 4.066294641233980656e-04 9.817006997764110565e-03 2.235445426777005196e-03 3.240246442146599293e-04
4.811484528956812028e+03 1.000691950321197510e-02 2.421609358862042427e-03 4.066925030201673508e-04 9.795644320547580719e-03 2.236518310382962227e-03 3.235261538065969944e-04
4.812287065120991429e+03 9.989743120968341827e-03 2.414566231891512871e-03 4.079689970239996910e-04 9.763138368725776672e-03 2.230232348665595055e-03 3.241666126996278763e-04
4.813089735144958468e+03 9.980491362512111664e-03 2.407024381682276726e-03 4.088968853466212749e-04 9.745938703417778015e-03 2.222541719675064087e-03 3.249411820434033871e-04
4.813892539051038511e+03 9.975928813219070435e-03 2.401307225227355957e-03 4.094714240636676550e-04 9.740577079355716705e-03 2.216028748080134392e-03 3.256463678553700447e-04
4.814695476861565112e+03 9.975598193705081940e-03 2.398392185568809509e-03 4.097820201423019171e-04 9.746177121996879578e-03 2.212149556726217270e-03 3.262868558522313833e-04
4.815498548598870912e+03 9.979496710002422333e-03 2.398254349827766418e-03 4.105284460820257664e-04 9.760117158293724060e-03 2.212827093899250031e-03 3.274068003520369530e-04
4.816301754285295829e+03 9.982714429497718811e-03 2.396084135398268700e-03 4.117565986234694719e-04 9.770705364644527435e-03 2.215342829003930092e-03 3.287299477960914373e-04
4.817105093943181600e+03 9.976655244827270508e-03 2.393696689978241920e-03 4.124967963434755802e-04 9.759651497006416321e-03 2.215669723227620125e-03 3.294865018688142300e-04
4.817908567594873603e+03 9.964074939489364624e-03 2.392341149970889091e-03 4.129709268454462290e-04 9.733229875564575195e-03 2.214644569903612137e-03 3.300903772469609976e-04
4.818712175262722667e+03 9.948575869202613831e-03 2.392232883721590042e-03 4.130890301894396544e-04 9.700409136712551117e-03 2.212806837633252144e-03 3.304533602204173803e-04
4.819515916969080536e+03 9.939092211425304413e-03 2.392910886555910110e-03 4.124288680031895638e-04 9.685224853456020355e-03 2.211376558989286423e-03 3.300430544186383486e-04
4.820319792736305317e+03 9.942931123077869415e-03 2.392205875366926193e-03 4.112219903618097305e-04 9.711639024317264557e-03 2.211114158853888512e-03 3.283216210547834635e-04
4.821123802586756938e+03 9.932647459208965302e-03 2.383474027737975121e-03 4.077973426319658756e-04 9.721887297928333282e-03 2.203939249739050865e-03 3.244797117076814175e-04
4.821927946542801692e+03 9.906065650284290314e-03 2.367964480072259903e-03 4.019362968392670155e-04 9.708631783723831177e-03 2.189854625612497330e-03 3.183444205205887556e-04
4.822732224626806783e+03 9.870452806353569031e-03 2.350703580304980278e-03 3.953130508307367563e-04 9.679119102656841278e-03 2.173668704926967621e-03 3.115267900284379721e-04
4.823536636861143052e+03 9.842662140727043152e-03 2.342947060242295265e-03 3.918141592293977737e-04 9.654368273913860321e-03 2.166772726923227310e-03 3.076635766774415970e-04
4.824341183268188615e+03 9.856125339865684509e-03 2.357567660510540009e-03 3.977989545091986656e-04 9.668533690273761749e-03 2.181560499593615532e-03 3.134099242743104696e-04
4.825145863870320682e+03 9.876060299575328827e-03 2.365838503465056419e-03 4.028305702377110720e-04 9.682978503406047821e-03 2.189617836847901344e-03 3.188456757925450802e-04
4.825950678689923734e+03 9.885629639029502869e-03 2.366552362218499184e-03 4.050120187457650900e-04 9.683071635663509369e-03 2.190669998526573181e-03 3.216447948943823576e-04
4.826755627749384075e+03 9.882939979434013367e-03 2.362559782341122627e-03 4.044547386001795530e-04 9.667765349149703979e-03 2.187335863709449768e-03 3.216641780454665422e-04
4.827560711071093465e+03 9.867957793176174164e-03 2.359800739213824272e-03 4.018743929918855429e-04 9.637185372412204742e-03 2.184941899031400681e-03 3.192478616256266832e-04
4.828365928677445481e+03 9.857662022113800049e-03 2.365655498579144478e-03 4.002670466434210539e-04 9.622069075703620911e-03 2.190114697441458702e-03 3.172551514580845833e-04
4.829171280590838251e+03 9.860417805612087250e-03 2.367830602452158928e-03 4.001056367997080088e-04 9.635911323130130768e-03 2.192117739468812943e-03 3.172098076902329922e-04
4.829976766833673537e+03 9.863565675914287567e-03 2.365386113524436951e-03 3.987770469393581152e-04 9.652430191636085510e-03 2.189234597608447075e-03 3.162935026921331882e-04
4.830782387428356742e+03 9.864050894975662231e-03 2.360585378482937813e-03 3.965987416449934244e-04 9.664206765592098236e-03 2.183375181630253792e-03 3.144945658277720213e-04
4.831588142397298725e+03 9.858763776719570160e-03 2.356569515541195869e-03 3.941689792554825544e-04 9.663624688982963562e-03 2.177249174565076828e-03 3.119893372058868408e-04
4.832394031762910345e+03 9.850475005805492401e-03 2.360449871048331261e-03 3.963590424973517656e-04 9.660745970904827118e-03 2.181841991841793060e-03 3.130295663140714169e-04
4.833200055547609736e+03 9.842077270150184631e-03 2.361356746405363083e-03 3.993518475908786058e-04 9.657457470893859863e-03 2.186268102377653122e-03 3.153321740683168173e-04
4.834006213773818672e+03 9.830161929130554199e-03 2.356454264372587204e-03 4.002081695944070816e-04 9.646604768931865692e-03 2.183541422709822655e-03 3.159285406582057476e-04
4.834812506463958925e+03 9.816655889153480530e-03 2.348169684410095215e-03 3.994079888798296452e-04 9.631521068513393402e-03 2.175892237573862076e-03 3.151258861180394888e-04
4.835618933640458636e+03 9.803571738302707672e-03 2.339039230719208717e-03 3.975830622948706150e-04 9.615717455744743347e-03 2.165823476389050484e-03 3.133790451101958752e-04
4.836425495325751399e+03 9.792483411729335785e-03 2.330805407837033272e-03 3.971382102463394403e-04 9.601399302482604980e-03 2.156235510483384132e-03 3.129307588096708059e-04
4.837232191542272631e+03 9.777738712728023529e-03 2.318033250048756599e-03 3.954766434617340565e-04 9.577938355505466461e-03 2.141275908797979355e-03 3.115766448900103569e-04
4.838039022312460474e+03 9.756367653608322144e-03 2.301016356796026230e-03 3.917621506843715906e-04 9.547484107315540314e-03 2.122694626450538635e-03 3.083175688516348600e-04
4.838845987658758531e+03 9.733249433338642120e-03 2.283849287778139114e-03 3.877137205563485622e-04 9.518234059214591980e-03 2.105662599205970764e-03 3.047892241738736629e-04
4.839653087603613130e+03 9.713011793792247772e-03 2.270420314744114876e-03 3.847171028610318899e-04 9.497074410319328308e-03 2.094554714858531952e-03 3.022750606760382652e-04
4.840460322169474239e+03 9.705058299005031586e-03 2.269692486152052879e-03 3.852103545796126127e-04 9.494199417531490326e-03 2.096799435093998909e-03 3.028482315130531788e-04
4.841267691378798190e+03 9.707734920084476471e-03 2.280034124851226807e-03 3.855472896248102188e-04 9.499109350144863129e-03 2.104669110849499702e-03 3.027088241651654243e-04
4.842075195254041319e+03 9.706694632768630981e-03 2.286753151565790176e-03 3.839673299808055162e-04 9.496667422354221344e-03 2.106725005432963371e-03 3.007590130437165499e-04
4.842882833817665414e+03 9.700979106128215790e-03 2.288894494995474815e-03 3.825498570222407579e-04 9.488550946116447449e-03 2.104142215102910995e-03 2.991371729876846075e-04
4.843690607092135906e+03 9.690021164715290070e-03 2.286118455231189728e-03 3.822288417723029852e-04 9.476028382778167725e-03 2.097844379022717476e-03 2.988174674101173878e-04
4.844498515099923679e+03 9.670826606452465057e-03 2.279306529089808464e-03 3.837389522232115269e-04 9.460514411330223083e-03 2.090084133669734001e-03 3.005682956427335739e-04
4.845306557863498711e+03 9.638334624469280243e-03 2.269045216962695122e-03 3.822809085249900818e-04 9.436901658773422241e-03 2.080712234601378441e-03 2.995236136484891176e-04
4.846114735405340070e+03 9.596331976354122162e-03 2.253993181511759758e-03 3.770598268602043390e-04 9.403716772794723511e-03 2.066901186481118202e-03 2.947676985058933496e-04
4.846923047747927740e+03 9.551177732646465302e-03 2.236752072349190712e-03 3.702101530507206917e-04 9.368547238409519196e-03 2.051680348813533783e-03 2.883954730350524187e-04
4.847731494913745337e+03 9.509703144431114197e-03 2.220454392954707146e-03 3.635368484538048506e-04 9.337727911770343781e-03 2.038157777860760689e-03 2.821243833750486374e-04
4.848540076925281937e+03 9.480598382651805878e-03 2.209864556789398193e-03 3.599702904466539621e-04 9.319568984210491180e-03 2.031148178502917290e-03 2.787323901429772377e-04
4.849348793805027526e+03 9.455309249460697174e-03 2.197663299739360809e-03 3.603912191465497017e-04 9.296726435422897339e-03 2.021269872784614563e-03 2.797863853629678488e-04
4.850157645575480274e+03 9.418819099664688110e-03 2.176776295527815819e-03 3.587697865441441536e-04 9.257756173610687256e-03 2.001089742407202721e-03 2.788754645735025406e-04
4.850966632259136532e+03 9.369069710373878479e-03 2.151650842279195786e-03 3.556973533704876900e-04 9.209060110151767731e-03 1.976518193259835243e-03 2.761157520581036806e-04
4.851775753878500836e+03 9.304750710725784302e-03 2.123922808095812798e-03 3.514499694574624300e-04 9.149787947535514832e-03 1.948646269738674164e-03 2.718557370826601982e-04
4.852585010456078635e+03 9.222599677741527557e-03 2.094499766826629639e-03 3.462943423073738813e-04 9.076093323528766632e-03 1.917409012094140053e-03 2.665686479303985834e-04
4.853394402014382649e+03 9.065179154276847839e-03 2.041775733232498169e-03 3.337132802698761225e-04 8.924230001866817474e-03 1.858260016888380051e-03 2.547797630541026592e-04
4.854203928575924692e+03 8.898916654288768768e-03 1.987827476114034653e-03 3.211324219591915607e-04 8.764253929257392883e-03 1.803372404538094997e-03 2.432484616292640567e-04
4.855013590163223853e+03 8.708578534424304962e-03 1.932970946654677391e-03 3.119093016721308231e-04 8.588654920458793640e-03 1.753488671965897083e-03 2.348533598706126213e-04
4.855823386798803767e+03 8.486202917993068695e-03 1.877896487712860107e-03 3.056458663195371628e-04 8.390839211642742157e-03 1.707223826088011265e-03 2.294208388775587082e-04
4.856633318505186253e+03 8.220712654292583466e-03 1.821838435716927052e-03 3.012877132277935743e-04 8.160234428942203522e-03 1.661618240177631378e-03 2.261821500724181533e-04
4.857443385304903131e+03 7.750815711915493011e-03 1.729889074340462685e-03 2.889776369556784630e-04 7.741777226328849792e-03 1.580355223268270493e-03 2.170601073885336518e-04
4.858253587220486224e+03 7.178226020187139511e-03 1.610644976608455181e-03 2.666978398337960243e-04 7.206405512988567352e-03 1.472580130212008953e-03 2.003730332944542170e-04
4.859063924274472811e+03 6.576021667569875717e-03 1.479827333241701126e-03 2.393787435721606016e-04 6.628524046391248703e-03 1.356509281322360039e-03 1.801744219847023487e-04
4.859874396489403807e+03 6.052537355571985245e-03 1.364892115816473961e-03 2.143862948287278414e-04 6.121032405644655228e-03 1.256442512385547161e-03 1.616278314031660557e-04
4.860685003887823768e+03 5.725749302655458450e-03 1.293475856073200703e-03 1.990658347494900227e-04 5.802822764962911606e-03 1.196474884636700153e-03 1.499946665717288852e-04
4.861495746492279068e+03 5.863083992153406143e-03 1.325316261500120163e-03 2.108179614879190922e-04 5.940032191574573517e-03 1.227875007316470146e-03 1.578202936798334122e-04
4.862306624325321536e+03 6.491543725132942200e-03 1.450061565265059471e-03 2.422497636871412396e-04 6.542844232171773911e-03 1.336080022156238556e-03 1.809043023968115449e-04
4.863117637409509371e+03 7.091340608894824982e-03 1.563752302899956703e-03 2.641041646711528301e-04 7.102871779352426529e-03 1.431470154784619808e-03 1.976401981664821506e-04
4.863928785767400768e+03 7.621407974511384964e-03 1.668551820330321789e-03 2.811983868014067411e-04 7.590075023472309113e-03 1.519816112704575062e-03 2.112386428052559495e-04
4.864740069421557564e+03 8.047000505030155182e-03 1.759364036843180656e-03 2.948036126326769590e-04 7.974506355822086334e-03 1.598371542058885098e-03 2.224834897788241506e-04
4.865551488394547050e+03 8.375593461096286774e-03 1.836997340433299541e-03 3.082996408920735121e-04 8.264490403234958649e-03 1.669822027906775475e-03 2.337748737772926688e-04
4.866363042708940156e+03 8.633938618004322052e-03 1.902435091324150562e-03 3.209862334188073874e-04 8.488403633236885071e-03 1.733279670588672161e-03 2.440798270981758833e-04
4.867174732387311451e+03 8.801590651273727417e-03 1.953830011188983917e-03 3.288781153969466686e-04 8.644754998385906219e-03 1.783197978511452675e-03 2.504386648070067167e-04
4.867986557452240049e+03 8.944713510572910309e-03 2.004386158660054207e-03 3.355231601744890213e-04 8.787504397332668304e-03 1.833363436162471771e-03 2.559915010351687670e-04
4.868798517926306886e+03 9.057798422873020172e-03 2.047853078693151474e-03 3.398405387997627258e-04 8.902297355234622955e-03 1.876491704024374485e-03 2.597477287054061890e-04
4.869610613832096533e+03 9.134218096733093262e-03 2.077207900583744049e-03 3.405722964089363813e-04 8.972567506134510040e-03 1.904190401546657085e-03 2.605121408123522997e-04
4.870422845192199929e+03 9.186374954879283905e-03 2.094415249302983284e-03 3.366665332578122616e-04 8.998263627290725708e-03 1.913563115522265434e-03 2.567233459558337927e-04
4.871235212029209833e+03 9.229787625372409821e-03 2.116665476933121681e-03 3.392342186998575926e-04 9.031114168465137482e-03 1.931411796249449253e-03 2.585132315289229155e-04
4.872047714365723550e+03 9.276675991714000702e-03 2.143806312233209610e-03 3.463063039816915989e-04 9.078190661966800690e-03 1.958117820322513580e-03 2.647484943736344576e-04
4.872860352224341113e+03 9.319983422756195068e-03 2.168938750401139259e-03 3.540447796694934368e-04 9.125452488660812378e-03 1.984772505238652229e-03 2.720354241319000721e-04
4.873673125627668924e+03 9.353699162602424622e-03 2.187109785154461861e-03 3.597650502342730761e-04 9.162584319710731506e-03 2.004966605454683304e-03 2.779141650535166264e-04
4.874486034598312472e+03 9.373570792376995087e-03 2.196438610553741455e-03 3.616634057834744453e-04 9.184093214571475983e-03 2.015230944380164146e-03 2.804129326250404119e-04
4.875299079158886343e+03 9.385350160300731659e-03 2.205221215263009071e-03 3.636671171989291906e-04 9.202606976032257080e-03 2.025427529588341713e-03 2.823993272613734007e-04
4.876112259332005124e+03 9.404741227626800537e-03 2.218934707343578339e-03 3.668317804113030434e-04 9.230166673660278320e-03 2.041723811998963356e-03 2.855868660844862461e-04
4.876925575140287947e+03 9.431514889001846313e-03 2.235125517472624779e-03 3.707033465616405010e-04 9.264367632567882538e-03 2.061808248981833458e-03 2.896348596550524235e-04
4.877739026606359403e+03 9.462108835577964783e-03 2.251746365800499916e-03 3.752771299332380295e-04 9.301410056650638580e-03 2.083808649331331253e-03 2.944651350844651461e-04
4.878552613752846810e+03 9.490870870649814606e-03 2.267059637233614922e-03 3.813079965766519308e-04 9.337333962321281433e-03 2.106845146045088768e-03 3.005969920195639133e-04
4.879366336602379306e+03 9.505122900009155273e-03 2.273277845233678818e-03 3.843698068521916866e-04 9.352483786642551422e-03 2.117767464369535446e-03 3.038046706933528185e-04
4.880180195177594214e+03 9.500604122877120972e-03 2.267806790769100189e-03 3.815969394054263830e-04 9.338283911347389221e-03 2.109559951350092888e-03 3.012384986504912376e-04
4.880994189501127948e+03 9.489614516496658325e-03 2.261126181110739708e-03 3.793126088567078114e-04 9.316936135292053223e-03 2.099421108141541481e-03 2.988105698022991419e-04
4.881808319595624198e+03 9.475119411945343018e-03 2.255412051454186440e-03 3.786924062296748161e-04 9.293694980442523956e-03 2.090974478051066399e-03 2.976883260998874903e-04
4.882622585483726652e+03 9.459971450269222260e-03 2.252194564789533615e-03 3.802642168011516333e-04 9.272850118577480316e-03 2.086637774482369423e-03 2.984676684718579054e-04
4.883436987188088096e+03 9.447482414543628693e-03 2.251182449981570244e-03 3.803356958087533712e-04 9.253425523638725281e-03 2.082480117678642273e-03 2.978104166686534882e-04
4.884251524731360405e+03 9.448007680475711823e-03 2.252270001918077469e-03 3.782082349061965942e-04 9.246105328202247620e-03 2.078504534438252449e-03 2.952964277938008308e-04
